,Ticker,Price,Six-Month Price Return,Six-Month Return Percentile,Three-Month Price Return,Three-Month Return Percentile,One-Month Price Return,One-Month Return Percentile,Two-Week Price Return,Two-Week Return Percentile,Inverse RSI,RSI Percentile,HQM Score
24,ALGN,614.98,0.1490228317327454,0.48611111111111116,-0.0017692794649959123,0.4067460317460318,0.02367001797722889,0.6964285714285714,0.005625143081401143,0.6626984126984127,-57.76225756005649,0.2757936507936508,0.5055555555555555
25,ALK,63.3,0.22247972190034754,0.6924603174603174,-0.07980811164413444,0.06349206349206349,-0.10212765957446812,0.027777777777777776,-0.03329260843005508,0.24603174603174605,-39.331571758214736,0.9226190476190476,0.3904761904761905
26,ALL,130.75,0.193845872899927,0.6091269841269841,0.055286521388216256,0.6944444444444444,-0.041422287390029365,0.21428571428571427,-0.007514801882495894,0.5317460317460317,-49.50586787391195,0.5853174603174603,0.526984126984127
27,ALLE,138.84,0.2476635514018692,0.7380952380952381,0.042107633415897426,0.6428571428571429,-0.009064306616230177,0.47817460317460314,0.0010093727469359394,0.6130952380952381,-53.62837683759904,0.3988095238095238,0.5742063492063492
28,ALXN,182.75,0.13010945519757586,0.44841269841269843,0.08514933792530137,0.7916666666666667,0.032427546466301395,0.7341269841269842,0.0060002201915666815,0.6646825396825397,-69.61186122626552,0.06150793650793651,0.5400793650793652
29,AMAT,136.19,0.29053349758362546,0.8214285714285714,0.008366651858433254,0.4682539682539682,-0.013044423508950005,0.44642857142857145,-0.00460458997222625,0.5634920634920635,-52.34953403591804,0.45039682539682535,0.5499999999999999
30,AMCR,11.61,0.03568242640499541,0.21428571428571427,-0.027230833682446675,0.2777777777777778,-0.02272727272727284,0.3630952380952381,-0.05147058823529418,0.10714285714285714,-42.372137012352574,0.8531746031746031,0.3630952380952381
31,AMD,85.62,-0.09597719353816904,0.03373015873015873,0.04926470588235307,0.6646825396825397,0.09209183673469386,0.9325396825396826,0.053136531365313745,0.9325396825396826,-63.2383027970786,0.14484126984126985,0.5416666666666666
32,AME,133.64,0.17973163841807896,0.5753968253968254,0.0038308420341019375,0.44841269841269843,-0.005728740421099697,0.496031746031746,-0.016050655279045846,0.42063492063492064,-47.19793758768295,0.6765873015873016,0.5234126984126984
33,AMGN,242.68,-0.06156225831399851,0.07341269841269842,-0.06207003169204608,0.11706349206349205,0.03048832271762211,0.7281746031746031,4.120822516182193e-05,0.5992063492063492,-52.373120759383276,0.44841269841269843,0.39325396825396824
34,AMP,248.63,0.1766125597463442,0.5634920634920635,0.004159935379644593,0.4523809523809524,-0.0450896800706687,0.18055555555555558,-0.03807018222617724,0.19047619047619047,-45.775270492135526,0.7261904761904762,0.4226190476190476
35,AMT,266.57,0.14757415299840718,0.48214285714285715,0.05706241573479255,0.6964285714285714,0.048208878927293426,0.8134920634920636,-0.00652206320810972,0.5396825396825397,-57.78019692864477,0.2738095238095238,0.5611111111111111
36,AMZN,3404.9,0.02368525489158545,0.17857142857142858,0.012904876365453757,0.49007936507936506,0.05347673001120033,0.8412698412698413,0.017350746826101167,0.7619047619047619,-55.25572610810692,0.3472222222222222,0.5238095238095238
